id,text,createdAt,createdAtISO,likes,childCommentCount,parentCommentId,hasTranslation,hasLikedComment,isCovered,restrictedStatus,typename,giphyMediaInfo,author,postUrl,postShortcode,post_url,post_id,comment_id,reply_to,created_at,retweets,replies,quotes,views,author_id,author_username,author_name,author_followers,author_verified
1.816950514038854e+16,Ramai krn postingan MBG 😂😂😂😂,1769040137.0,2026-01-22T00:02:17.000Z,0,0.0,,False,False,False,,XDTCommentDict,,"{'id': '6362970501', 'username': 'n.salim_gassing26', 'fullName': None, 'profilePicUrl': 'https://scontent-cph2-1.cdninstagram.com/v/t51.82787-19/728937449_18357296731210502_9168578939014986465_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gEU7fDPp7y4HCjhK58YSJjYQJV4r7rz0DNtMhwJS3lymTSkcO_tE8eeUjhmWnnLb6o&_nc_ohc=ePVi_j8etzUQ7kNvwEDPY9W&_nc_gid=02bDOtGYMsfJAwO5Q4hRJw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQATXuWGKGusJ7f9JNgAJ-VphHijXjpQla2kDGMw__cozw&oe=6A6D85C2&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841406315045371'}",https://www.instagram.com/reel/DTupwx7j54w/?igsh=MXI1ZXVuNXp4ZHJxdA==,DTupwx7j54w,,,,,,,,,,,,,,
1.8114798724720856e+16,Belom ada setahun udah mau di angkat P3K😂,1769041050.0,2026-01-22T00:17:30.000Z,0,0.0,,True,False,False,,XDTCommentDict,,"{'id': '47320066158', 'username': 'asadblues_21', 'fullName': None, 'profilePicUrl': 'https://scontent-cph2-1.cdninstagram.com/v/t51.82787-19/657714325_18080258342578159_2434586801308595529_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gEU7fDPp7y4HCjhK58YSJjYQJV4r7rz0DNtMhwJS3lymTSkcO_tE8eeUjhmWnnLb6o&_nc_ohc=PnKtakmKu4YQ7kNvwEP0xrM&_nc_gid=02bDOtGYMsfJAwO5Q4hRJw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQChEV3pV820kAC5J6C1cVeCo4sZ6p5yWY5jDMSN98b5pQ&oe=6A6D846B&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841447344745008'}",https://www.instagram.com/reel/DTupwx7j54w/?igsh=MXI1ZXVuNXp4ZHJxdA==,DTupwx7j54w,,,,,,,,,,,,,,
1.8109864726651404e+16,S em angats selalu nggih CEO 🔥,1769043266.0,2026-01-22T00:54:26.000Z,0,0.0,,True,False,False,,XDTCommentDict,,"{'id': '5555681264', 'username': 'jenk_wa2t_1610', 'fullName': None, 'profilePicUrl': 'https://scontent-cph2-1.cdninstagram.com/v/t51.82787-19/702118274_18436667641185265_3155602732798640664_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2gEU7fDPp7y4HCjhK58YSJjYQJV4r7rz0DNtMhwJS3lymTSkcO_tE8eeUjhmWnnLb6o&_nc_ohc=8esdyt_LJ-oQ7kNvwFAcCre&_nc_gid=02bDOtGYMsfJAwO5Q4hRJw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQArGiuP2M3Iha-gRaxWSFi-Hm3953qehPwWHIlzGKjpuQ&oe=6A6D83F0&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841405557924460'}",https://www.instagram.com/reel/DTupwx7j54w/?igsh=MXI1ZXVuNXp4ZHJxdA==,DTupwx7j54w,,,,,,,,,,,,,,
1.8119367586577696e+16,CEO pimpinan perusahaan ❎ CEO Cuci Elap Ompreng ✅😂,1769044142.0,2026-01-22T01:09:02.000Z,0,0.0,,True,False,False,,XDTCommentDict,,"{'id': '60988762410', 'username': 'com_march27', 'fullName': None, 'profilePicUrl': 'https://scontent-cph2-1.cdninstagram.com/v/t51.82787-19/736493742_17981993130034411_3672801241150160132_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gEU7fDPp7y4HCjhK58YSJjYQJV4r7rz0DNtMhwJS3lymTSkcO_tE8eeUjhmWnnLb6o&_nc_ohc=YV7_hgZ0d8IQ7kNvwEr70Kb&_nc_gid=02bDOtGYMsfJAwO5Q4hRJw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQCX5URZimtgeh5x73HuAr4ecg1k6k97VJBORec6CUc5mg&oe=6A6D8F2C&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841461032303595'}",https://www.instagram.com/reel/DTupwx7j54w/?igsh=MXI1ZXVuNXp4ZHJxdA==,DTupwx7j54w,,,,,,,,,,,,,,
1.8090680491999944e+16,Pengganguran yg di selamatkan mbg,1769045124.0,2026-01-22T01:25:24.000Z,0,0.0,,False,False,False,,XDTCommentDict,,"{'id': '2254205083', 'username': 'ysd_prnwn', 'fullName': None, 'profilePicUrl': 'https://scontent-cph2-1.cdninstagram.com/v/t51.2885-19/68985649_553774531827595_6350255253333475328_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gEU7fDPp7y4HCjhK58YSJjYQJV4r7rz0DNtMhwJS3lymTSkcO_tE8eeUjhmWnnLb6o&_nc_ohc=i2CMlpeg1YYQ7kNvwGVWVob&_nc_gid=02bDOtGYMsfJAwO5Q4hRJw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQCMmTwsxUZ1eee6f9YKTb4INGXdZ9wsSzWcwuKO4dD9TQ&oe=6A6D8084&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841402312501775'}",https://www.instagram.com/reel/DTupwx7j54w/?igsh=MXI1ZXVuNXp4ZHJxdA==,DTupwx7j54w,,,,,,,,,,,,,,
1.8184145014362044e+16,"Program kesayangan si wowo, sampai nasib guru honorer yang mengabdi bertahun-tahun dikesampingkan. 🤮",1769049957.0,2026-01-22T02:45:57.000Z,0,0.0,,True,False,True,,XDTCommentDict,,"{'id': '1678248501', 'username': 'waismar_firja', 'fullName': None, 'profilePicUrl': 'https://scontent-cph2-1.cdninstagram.com/v/t51.82787-19/575647774_18534463627040502_2309863190307673901_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2gEU7fDPp7y4HCjhK58YSJjYQJV4r7rz0DNtMhwJS3lymTSkcO_tE8eeUjhmWnnLb6o&_nc_ohc=pj8TqRnoBc0Q7kNvwHlFDFX&_nc_gid=02bDOtGYMsfJAwO5Q4hRJw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQDBmrHGgXsRg1rDtN2OstxUwpDH4X0XJQ1C9WUAN3e8TA&oe=6A6D6BDD&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841401215056222'}",https://www.instagram.com/reel/DTupwx7j54w/?igsh=MXI1ZXVuNXp4ZHJxdA==,DTupwx7j54w,,,,,,,,,,,,,,
1.855881115900296e+16,🔥🔥🔥,1769053812.0,2026-01-22T03:50:12.000Z,0,0.0,,False,False,False,,XDTCommentDict,,"{'id': '74375698726', 'username': 'berdja_wash', 'fullName': None, 'profilePicUrl': 'https://scontent-cph2-1.cdninstagram.com/v/t51.2885-19/504019185_17857417620474727_3614400110179305607_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gEU7fDPp7y4HCjhK58YSJjYQJV4r7rz0DNtMhwJS3lymTSkcO_tE8eeUjhmWnnLb6o&_nc_ohc=2Vzr-wAe8t8Q7kNvwGRP3FZ&_nc_gid=02bDOtGYMsfJAwO5Q4hRJw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQANcDn7JlPhUYFeO04xC7XOcoHq8cao5wfYCOK2ObRPJw&oe=6A6D7F2A&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841474241806962'}",https://www.instagram.com/reel/DTupwx7j54w/?igsh=MXI1ZXVuNXp4ZHJxdA==,DTupwx7j54w,,,,,,,,,,,,,,
1.808486570316273e+16,Hay calon calon p3k,1769054015.0,2026-01-22T03:53:35.000Z,0,0.0,,False,False,True,,XDTCommentDict,,"{'id': '3320341659', 'username': 'asep_rukmantara', 'fullName': None, 'profilePicUrl': 'https://scontent-cph2-1.cdninstagram.com/v/t51.2885-19/279874743_453333266562163_2107259061238652419_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44NTQuYzIifQ&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gEU7fDPp7y4HCjhK58YSJjYQJV4r7rz0DNtMhwJS3lymTSkcO_tE8eeUjhmWnnLb6o&_nc_ohc=4nfu7Ofo5a0Q7kNvwH6ntIT&_nc_gid=02bDOtGYMsfJAwO5Q4hRJw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQC-yeUeS3vFyjAQmOCYTD5sVcrC32fKkZm09TwhSHspCw&oe=6A6D7446&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841403289795042'}",https://www.instagram.com/reel/DTupwx7j54w/?igsh=MXI1ZXVuNXp4ZHJxdA==,DTupwx7j54w,,,,,,,,,,,,,,
1.805238949444465e+16,Sudah layak di angkat menjadi PPPK secara otomatis tanpa TES,1769054189.0,2026-01-22T03:56:29.000Z,0,0.0,,True,False,False,,XDTCommentDict,,"{'id': '737264594', 'username': 'krisfauky', 'fullName': None, 'profilePicUrl': 'https://instagram.fbgw66-1.fna.fbcdn.net/v/t51.2885-19/573323465_1219825463302212_7278921664109726296_n.png?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xNTAuYzIifQ&_nc_ht=instagram.fbgw66-1.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2gFgi1t1CphU1SgxgMQEJi4-qea554d0s99K3sqEj3Ut-_9d3zH_onIJvk4XnW-TFo0&_nc_ohc=vUGxye7DTtYQ7kNvwFwam6o&_nc_gid=m8E6NMDGQYfD58ARX0uEZQ&edm=AL4D0a4BAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&oh=00_AQCEBTG1LpFPYT8fofGjPiaUzkcQ-dGWRRirTefdPhVf6g&oe=6A6D73AA&_nc_sid=9e8221', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841401457831519'}",https://www.instagram.com/reel/DTupwx7j54w/?igsh=MXI1ZXVuNXp4ZHJxdA==,DTupwx7j54w,,,,,,,,,,,,,,
1.7950345466943022e+16,"Wkwkwkwk depan kmrn bersih"" di blkng beda lagi wkwkw",1769054466.0,2026-01-22T04:01:06.000Z,0,0.0,,True,False,False,,XDTCommentDict,,"{'id': '46587233277', 'username': 'animlaskim', 'fullName': None, 'profilePicUrl': 'https://scontent-cph2-1.cdninstagram.com/v/t51.2885-19/488847089_646212014681798_2119906024380794682_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44NjQuYzIifQ&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gFPCLvwspjwBu5Hi5zg2X5CfzfDr2DWUot28ScOIb5tNyZMMmJumS19zPKvkos4HRE&_nc_ohc=ehNEPJkAmPcQ7kNvwFbZmwT&_nc_gid=FNkEskvb0UakmWPAi7EM5Q&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQDeAuTx2czp0-5Ehf5yfJ2_UPn0JDNf3vqOWrzE_fEnjA&oe=6A6D9663&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841446598313404'}",https://www.instagram.com/reel/DTupwx7j54w/?igsh=MXI1ZXVuNXp4ZHJxdA==,DTupwx7j54w,,,,,,,,,,,,,,
1.8056640767340536e+16,cie yg nyolong anggaran pendidikan buat gaji kang ompreng😂,1769054486.0,2026-01-22T04:01:26.000Z,0,0.0,,True,False,True,,XDTCommentDict,,"{'id': '1925910430', 'username': 'rifqi_2310', 'fullName': None, 'profilePicUrl': 'https://scontent-cph2-1.cdninstagram.com/v/t51.2885-19/502641762_18480279517070431_2433872590838679482_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gFPCLvwspjwBu5Hi5zg2X5CfzfDr2DWUot28ScOIb5tNyZMMmJumS19zPKvkos4HRE&_nc_ohc=Kx323lUjGxIQ7kNvwGEvghM&_nc_gid=FNkEskvb0UakmWPAi7EM5Q&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQDKzXniMb8z5YjlSbklEqhczT8sWrv-wvvRo5E5nrTcmQ&oe=6A6D8B81&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841402112900738'}",https://www.instagram.com/reel/DTupwx7j54w/?igsh=MXI1ZXVuNXp4ZHJxdA==,DTupwx7j54w,,,,,,,,,,,,,,
1.7871294762523712e+16,#stopmbg,1769054599.0,2026-01-22T04:03:19.000Z,0,0.0,,False,False,False,,XDTCommentDict,,"{'id': '45157487529', 'username': 'amin_hidayat00', 'fullName': None, 'profilePicUrl': 'https://instagram.fbgw66-1.fna.fbcdn.net/v/t51.2885-19/573323465_1219825463302212_7278921664109726296_n.png?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xNTAuYzIifQ&_nc_ht=instagram.fbgw66-1.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2gFgi1t1CphU1SgxgMQEJi4-qea554d0s99K3sqEj3Ut-_9d3zH_onIJvk4XnW-TFo0&_nc_ohc=vUGxye7DTtYQ7kNvwFwam6o&_nc_gid=m8E6NMDGQYfD58ARX0uEZQ&edm=AL4D0a4BAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&oh=00_AQCEBTG1LpFPYT8fofGjPiaUzkcQ-dGWRRirTefdPhVf6g&oe=6A6D73AA&_nc_sid=9e8221', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841445345874685'}",https://www.instagram.com/reel/DTupwx7j54w/?igsh=MXI1ZXVuNXp4ZHJxdA==,DTupwx7j54w,,,,,,,,,,,,,,
1.821091102631592e+16,Ladang rejeki bagi orang yang paling penting,1769055221.0,2026-01-22T04:13:41.000Z,0,0.0,,True,False,False,,XDTCommentDict,,"{'id': '4760742441', 'username': 'cerita_bang.java', 'fullName': None, 'profilePicUrl': 'https://scontent-cph2-1.cdninstagram.com/v/t51.82787-19/657732648_18387193801158442_7516787228333883245_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2gFPCLvwspjwBu5Hi5zg2X5CfzfDr2DWUot28ScOIb5tNyZMMmJumS19zPKvkos4HRE&_nc_ohc=TPYYCBruUTsQ7kNvwHWUwfK&_nc_gid=FNkEskvb0UakmWPAi7EM5Q&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQChJ5DWMeoidaPiAol37h0XvZUvPtDjVN4X9uDdcYA9-g&oe=6A6D92D8&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841404753255092'}",https://www.instagram.com/reel/DTupwx7j54w/?igsh=MXI1ZXVuNXp4ZHJxdA==,DTupwx7j54w,,,,,,,,,,,,,,
1.8332737048241376e+16,333T. Kalu di konversi 2 smster UKT S1 50jt . Bisa buat bayar 6jt calon sarjna😢,1769055538.0,2026-01-22T04:18:58.000Z,0,0.0,,True,False,False,,XDTCommentDict,,"{'id': '71523593687', 'username': 'jhon.sander1412', 'fullName': None, 'profilePicUrl': 'https://scontent-cph2-1.cdninstagram.com/v/t51.2885-19/489380600_1008568507462075_6405882412539817918_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gFPCLvwspjwBu5Hi5zg2X5CfzfDr2DWUot28ScOIb5tNyZMMmJumS19zPKvkos4HRE&_nc_ohc=Z2S3wAV5NMsQ7kNvwEgGwsY&_nc_gid=FNkEskvb0UakmWPAi7EM5Q&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQAjWQeyFZX98VlugjQDsnPR-FY4MwVFCBiFvIq8pnU9bQ&oe=6A6D9214&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841471570610449'}",https://www.instagram.com/reel/DTupwx7j54w/?igsh=MXI1ZXVuNXp4ZHJxdA==,DTupwx7j54w,,,,,,,,,,,,,,
1.787837950846567e+16,Tolong perhatikan gaji guru honorer,1769055731.0,2026-01-22T04:22:11.000Z,0,0.0,,True,False,False,,XDTCommentDict,,"{'id': '73096246861', 'username': 'gendut_ngos', 'fullName': None, 'profilePicUrl': 'https://scontent-cph2-1.cdninstagram.com/v/t51.82787-19/721051636_17906068248438862_317375688700162662_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2gFPCLvwspjwBu5Hi5zg2X5CfzfDr2DWUot28ScOIb5tNyZMMmJumS19zPKvkos4HRE&_nc_ohc=6raOo5HLOacQ7kNvwFhnme8&_nc_gid=FNkEskvb0UakmWPAi7EM5Q&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQD_H9wkb8sOD742DeanaecHPpcox0zmz40Ohzt057G3Cw&oe=6A6D801F&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841473165847030'}",https://www.instagram.com/reel/DTupwx7j54w/?igsh=MXI1ZXVuNXp4ZHJxdA==,DTupwx7j54w,,,,,,,,,,,,,,
1.8101468221863e+16,Akun buzzer pemerintah ini isinya konten konten pro MBG,1769056099.0,2026-01-22T04:28:19.000Z,0,0.0,,True,False,True,,XDTCommentDict,,"{'id': '2200629894', 'username': 'bambang_sdw', 'fullName': None, 'profilePicUrl': 'https://scontent-cph2-1.cdninstagram.com/v/t51.82787-19/740544431_18538804036077895_5363476423462549741_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gFPCLvwspjwBu5Hi5zg2X5CfzfDr2DWUot28ScOIb5tNyZMMmJumS19zPKvkos4HRE&_nc_ohc=bgzN1bGC3aAQ7kNvwHYPqVC&_nc_gid=FNkEskvb0UakmWPAi7EM5Q&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQBfeZslZKiptww99b7uOFc_S2acv2ksvu-B6XYgKhN_1w&oe=6A6D9940&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841402336825078'}",https://www.instagram.com/reel/DTupwx7j54w/?igsh=MXI1ZXVuNXp4ZHJxdA==,DTupwx7j54w,,,,,,,,,,,,,,
1.8068516306548388e+16,beban,1769056122.0,2026-01-22T04:28:42.000Z,0,0.0,,False,False,False,,XDTCommentDict,,"{'id': '29902889275', 'username': 'slt_xxix.ndm', 'fullName': None, 'profilePicUrl': 'https://scontent-cph2-1.cdninstagram.com/v/t51.82787-19/641325713_18095021512993276_2181248586074765909_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2gFPCLvwspjwBu5Hi5zg2X5CfzfDr2DWUot28ScOIb5tNyZMMmJumS19zPKvkos4HRE&_nc_ohc=tbmchSpKPsIQ7kNvwFfze2Z&_nc_gid=FNkEskvb0UakmWPAi7EM5Q&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQAKLzHCEZGI-OrzpxTsah1Rugckk-9XG-Lw8ZoxnHEr1w&oe=6A6D947C&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841429798267861'}",https://www.instagram.com/reel/DTupwx7j54w/?igsh=MXI1ZXVuNXp4ZHJxdA==,DTupwx7j54w,,,,,,,,,,,,,,
1.81184517587585e+16,"peternak babi bilang ""cuan ini"".",1781519714.0,2026-06-15T10:35:14.000Z,69,2.0,,False,False,False,,XDTCommentDict,,"{'id': '574459522', 'username': 'kopisangermece', 'fullName': None, 'profilePicUrl': 'https://scontent-atl3-3.cdninstagram.com/v/t51.82787-19/688788422_18592905316059523_7171044702849688555_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gEM4OEGe-2Zh3YttEPR8MNeexN_0yj6x3z-skqwxNY5HjihFa_aJgDb9zANwKa_M94&_nc_ohc=guaNPa14u_8Q7kNvwEkEBpA&_nc_gid=jvpKmX1kXXuCLTmNP7KKiw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQAQO5tXC-DloNpklse5NWnYNBYAo_gwa2TSoZ5yu6DvGw&oe=6A6D9AA5&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841401785668975'}",https://www.instagram.com/reel/DZmbGMdPQvI/?igsh=ZWMxc21mOW16MzI2,DZmbGMdPQvI,,,,,,,,,,,,,,
1.8099649754470164e+16,"Pemilik SPPG sih seneng seneng aja, yg penting anggaran cair 😂",1781855286.0,2026-06-19T07:48:06.000Z,3,0.0,,True,False,False,,XDTCommentDict,,"{'id': '734705244', 'username': 'febrian282', 'fullName': None, 'profilePicUrl': 'https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/122930890_355518695540922_1768375087270568897_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby40MDguYzIifQ&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2gEM4OEGe-2Zh3YttEPR8MNeexN_0yj6x3z-skqwxNY5HjihFa_aJgDb9zANwKa_M94&_nc_ohc=CI_qP-Q6eMAQ7kNvwGPgc8U&_nc_gid=jvpKmX1kXXuCLTmNP7KKiw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQDGs-9kFgy8K7s1jc9PQ5UpAR_RcVWFgtWGMFj9pXndlg&oe=6A6D9442&_nc_sid=d62176', 'isVerified': True, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841401477331479'}",https://www.instagram.com/reel/DZmbGMdPQvI/?igsh=ZWMxc21mOW16MzI2,DZmbGMdPQvI,,,,,,,,,,,,,,
1.7970967809066222e+16,Program sampah ya kembali nya ketempat sampah 😂,1781537714.0,2026-06-15T15:35:14.000Z,117,1.0,,False,False,False,,XDTCommentDict,,"{'id': '1935742496', 'username': 'haris_mdr554', 'fullName': None, 'profilePicUrl': 'https://scontent-atl3-2.cdninstagram.com/v/t51.2885-19/147367061_1135945906862188_2455984492068138891_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2gEM4OEGe-2Zh3YttEPR8MNeexN_0yj6x3z-skqwxNY5HjihFa_aJgDb9zANwKa_M94&_nc_ohc=U3ydepWkS5kQ7kNvwH1yGgg&_nc_gid=jvpKmX1kXXuCLTmNP7KKiw&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQAI-3Y4_-TkqRc1YrDR8U7eU8Nu2QlfMyNIhWgJbBhhNw&oe=6A6D718E&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841402114881967'}",https://www.instagram.com/reel/DZmbGMdPQvI/?igsh=ZWMxc21mOW16MzI2,DZmbGMdPQvI,,,,,,,,,,,,,,
