id,text,createdAt,createdAtISO,likes,childCommentCount,parentCommentId,hasTranslation,hasLikedComment,isCovered,restrictedStatus,typename,giphyMediaInfo,author,postUrl,postShortcode
18144375361491037,"Penduduk miskin di Indonesia itu cuma 6 persen menurut BPS, Jadi kalo MBG hanya dikhususkan untuk siswa yg bener bener membutuhkan itu bisa hemat lebih dr 300 Triliun per Tahun, Tapi yg namanya PROYEK cara kerjanya ga seperti itu 🙏",1774498970,2026-03-26T04:22:50.000Z,898,18,,True,False,False,,XDTCommentDict,,"{'id': '68902757485', 'username': 'oh.ini.faktaa', 'fullName': None, 'profilePicUrl': 'https://scontent-lga3-3.cdninstagram.com/v/t51.2885-19/460285484_434954339698406_130147884719655572_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby40MjUuYzIifQ&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gFI90MiZARQco4kcerirAmRSjI0rZclVzv-jwv4UJm9GDUDs0IgPObcf5m8dd-sYZs&_nc_ohc=RtuNoSZrczgQ7kNvwEnGn-z&_nc_gid=FAomI8TXfx8V1h-8jBa44g&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQANB6O-SfBS_UkEdP0LO1UM9BERzgB89-bsCoYp_-xjxg&oe=6A6D79CE&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841469044552844'}",https://www.instagram.com/p/DWVXhkrk__j/?igsh=MXZlbWJkb2t3OXZrOQ==,DWVXhkrk__j
18188203642364416,Mungkin bisa dijadiin sehari aja pak jd jum'at berkah 👏,1774502388,2026-03-26T05:19:48.000Z,6642,49,,False,False,False,,XDTCommentDict,,"{'id': '211174956', 'username': 'mayabawazir', 'fullName': None, 'profilePicUrl': 'https://scontent-lga3-1.cdninstagram.com/v/t51.82787-19/642542130_18569879224038957_5020047523590375517_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gFI90MiZARQco4kcerirAmRSjI0rZclVzv-jwv4UJm9GDUDs0IgPObcf5m8dd-sYZs&_nc_ohc=LjNRgUUZyAgQ7kNvwEjrvie&_nc_gid=FAomI8TXfx8V1h-8jBa44g&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQCfdxqOuFbFN0bGpqdtbZZslzWGW0L9eA4kwKqzGqnb4g&oe=6A6D83F9&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841401168683299'}",https://www.instagram.com/p/DWVXhkrk__j/?igsh=MXZlbWJkb2t3OXZrOQ==,DWVXhkrk__j
18005676206893701,Ditiadakan pun kami ikhlas 🙏,1774603797,2026-03-27T09:29:57.000Z,387,7,,False,False,False,,XDTCommentDict,,"{'id': '1054985206', 'username': 'millathinapu', 'fullName': None, 'profilePicUrl': 'https://scontent-lga3-2.cdninstagram.com/v/t51.82787-19/549227638_18530168905009207_2851027278476941324_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gFI90MiZARQco4kcerirAmRSjI0rZclVzv-jwv4UJm9GDUDs0IgPObcf5m8dd-sYZs&_nc_ohc=WtmOJ_XAn4AQ7kNvwGBhrSb&_nc_gid=FAomI8TXfx8V1h-8jBa44g&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQD8KLdch_MU3XX0GjWWw-ynBUOQcDFkHi6PX3coJwU4Xw&oe=6A6D8867&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841400276196484'}",https://www.instagram.com/p/DWVXhkrk__j/?igsh=MXZlbWJkb2t3OXZrOQ==,DWVXhkrk__j
17898656121265254,"Lahh,  ngapain pakai 5 hari sih pur ! Tiadakan saja !",1774518137,2026-03-26T09:42:17.000Z,145,4,,False,False,True,,XDTCommentDict,,"{'id': '68677397850', 'username': 'kelakarpolitik', 'fullName': None, 'profilePicUrl': 'https://scontent-lga3-2.cdninstagram.com/v/t51.82787-19/548874477_17896731537293851_5749451452401059549_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gFI90MiZARQco4kcerirAmRSjI0rZclVzv-jwv4UJm9GDUDs0IgPObcf5m8dd-sYZs&_nc_ohc=ycDUbswqZyoQ7kNvwExsp-P&_nc_gid=FAomI8TXfx8V1h-8jBa44g&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQDYIZ5K6MDL5PtsGsZMk2pCovYTnvKd-k8GG36sqcqPBA&oe=6A6D75F3&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841468815504674'}",https://www.instagram.com/p/DWVXhkrk__j/?igsh=MXZlbWJkb2t3OXZrOQ==,DWVXhkrk__j
17973233502001513,"baiknya diperinci lagi kriteria penerima manfaatnya. ingat, adil itu ga selalu tentang sama rata.",1774498684,2026-03-26T04:18:04.000Z,3423,19,,True,False,False,,XDTCommentDict,,"{'id': '1624507392', 'username': 'rivanhendrawan', 'fullName': None, 'profilePicUrl': 'https://scontent-lga3-1.cdninstagram.com/v/t51.82787-19/741395580_18597419158059393_8933841822916669444_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gFI90MiZARQco4kcerirAmRSjI0rZclVzv-jwv4UJm9GDUDs0IgPObcf5m8dd-sYZs&_nc_ohc=8GefE4mQQSsQ7kNvwHr0UbM&_nc_gid=FAomI8TXfx8V1h-8jBa44g&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQCfTAnr3Ck1cNesnh1UbbwvLawxuiUL-2LVKgDZrBzrEw&oe=6A6D93A5&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841401781785382'}",https://www.instagram.com/p/DWVXhkrk__j/?igsh=MXZlbWJkb2t3OXZrOQ==,DWVXhkrk__j
17895180594287302,"setiap hari aja pangkas pak, tolong kali🙏",1774512797,2026-03-26T08:13:17.000Z,3,0,,False,False,False,,XDTCommentDict,,"{'id': '1550992483', 'username': '_enjiputri', 'fullName': None, 'profilePicUrl': 'https://scontent-lga3-2.cdninstagram.com/v/t51.82787-19/718894388_18588132646016484_3798337949101387330_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2gFI90MiZARQco4kcerirAmRSjI0rZclVzv-jwv4UJm9GDUDs0IgPObcf5m8dd-sYZs&_nc_ohc=dMp1sSOlnmUQ7kNvwHxThQt&_nc_gid=FAomI8TXfx8V1h-8jBa44g&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQBaJuM1lneNdxN06onhTvq3KU9en449tjRwlEI4Eu-OGQ&oe=6A6D95D1&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841400494514234'}",https://www.instagram.com/p/DWVXhkrk__j/?igsh=MXZlbWJkb2t3OXZrOQ==,DWVXhkrk__j
18068878466335057,Apalagi 0 hari,1774498656,2026-03-26T04:17:36.000Z,2235,46,,True,False,False,,XDTCommentDict,,"{'id': '12783482715', 'username': 'kkresnanda', 'fullName': None, 'profilePicUrl': 'https://scontent-lga3-2.cdninstagram.com/v/t51.82787-19/742111024_18172075555426716_6109777365601722714_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2gFI90MiZARQco4kcerirAmRSjI0rZclVzv-jwv4UJm9GDUDs0IgPObcf5m8dd-sYZs&_nc_ohc=pdUcdnQGo4wQ7kNvwE3cluD&_nc_gid=FAomI8TXfx8V1h-8jBa44g&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQAS5i3pHEEVv1a29XgZpk-7JRSjB9U76rer6YvVvEW-7A&oe=6A6D7C52&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841412801457935'}",https://www.instagram.com/p/DWVXhkrk__j/?igsh=MXZlbWJkb2t3OXZrOQ==,DWVXhkrk__j
17905761915389394,"Susah sih pak, ada yg ga mau mbg distop 😮",1774498622,2026-03-26T04:17:02.000Z,1279,19,,True,False,True,,XDTCommentDict,,"{'id': '45971922036', 'username': 'koma.info', 'fullName': None, 'profilePicUrl': 'https://scontent-lga3-1.cdninstagram.com/v/t51.2885-19/451963285_1022639425883055_5012424513743614693_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gFkS_y4nLEJ-D5dDDzB59fB9Cw37lYdd00rtLZOvOlYPFd0e3JxQBiF6Dy7O9uaJKc&_nc_ohc=XcF1XymTeE4Q7kNvwF0DY0D&_nc_gid=7sQx0czfAbfNddqcM8hk_w&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQDflUF5knvz6LODzHffPsT9Tyibq4LIdTputn05Pr36yQ&oe=6A6D757B&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841445901096490'}",https://www.instagram.com/p/DWVXhkrk__j/?igsh=MXZlbWJkb2t3OXZrOQ==,DWVXhkrk__j
18577345924027783,Pangkas ae semua hari pak,1774500112,2026-03-26T04:41:52.000Z,3607,9,,False,False,False,,XDTCommentDict,,"{'id': '302750808', 'username': 'grestyan', 'fullName': None, 'profilePicUrl': 'https://scontent-lga3-1.cdninstagram.com/v/t51.82787-19/746664105_18608809879030809_5563029875482324495_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gFkS_y4nLEJ-D5dDDzB59fB9Cw37lYdd00rtLZOvOlYPFd0e3JxQBiF6Dy7O9uaJKc&_nc_ohc=qfuGrCDUmnEQ7kNvwETm5Fx&_nc_gid=7sQx0czfAbfNddqcM8hk_w&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQCwyqEWjXw6Hhe1akamY4yWq2jy6WBLo18Wt4TftrRSzA&oe=6A6D8E85&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841400924244730'}",https://www.instagram.com/p/DWVXhkrk__j/?igsh=MXZlbWJkb2t3OXZrOQ==,DWVXhkrk__j
17900784303457999,"gw dukung mbg pol2an, jujur program beginian yg kerasa langsung ke rakyat kecil, kalo mau disesuaikan 5 hari ya gapapa yg penting kualitas makanannya jangan ikut dipotong, soalnya efek ke anak sekolah tuh panjang bgt, fokus belajar, stunting, semuanya nyambung, sayang bgt kalo sampe program ini dikorbanin",1782157702,2026-06-22T19:48:22.000Z,1,2,,False,False,False,,XDTCommentDict,,"{'id': '44406549850', 'username': 'botakngotot', 'fullName': None, 'profilePicUrl': 'https://scontent-lga3-1.cdninstagram.com/v/t51.82787-19/640393977_18052443833485851_5034609371965399016_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43NjguYzIifQ&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gFkS_y4nLEJ-D5dDDzB59fB9Cw37lYdd00rtLZOvOlYPFd0e3JxQBiF6Dy7O9uaJKc&_nc_ohc=blumER-WWkUQ7kNvwEOAF8s&_nc_gid=7sQx0czfAbfNddqcM8hk_w&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQCBGB4sxVHRrR69IH6RoeZQmqBFSslNOQk1b1Iap-uIyA&oe=6A6D9B27&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841444575500818'}",https://www.instagram.com/p/DWVXhkrk__j/?igsh=MXZlbWJkb2t3OXZrOQ==,DWVXhkrk__j
18097458851602466,"mbg ini wajib dipertahanin sih, gw liat sendiri manfaatnya ke bocil2 di kampung, pd semangat sekolah gara2 ada makanannya, kalo negara lg tekor ya atur strategi aja tapi jangan sampe programnya bubar, kurangi hari masih mending drpd stop total, intinya gw pro bgt sama mbg ini",1782157715,2026-06-22T19:48:35.000Z,1,2,,False,False,False,,XDTCommentDict,,"{'id': '44406549850', 'username': 'botakngotot', 'fullName': None, 'profilePicUrl': 'https://scontent-lga3-1.cdninstagram.com/v/t51.82787-19/640393977_18052443833485851_5034609371965399016_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43NjguYzIifQ&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gFkS_y4nLEJ-D5dDDzB59fB9Cw37lYdd00rtLZOvOlYPFd0e3JxQBiF6Dy7O9uaJKc&_nc_ohc=blumER-WWkUQ7kNvwEOAF8s&_nc_gid=7sQx0czfAbfNddqcM8hk_w&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQCBGB4sxVHRrR69IH6RoeZQmqBFSslNOQk1b1Iap-uIyA&oe=6A6D9B27&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841444575500818'}",https://www.instagram.com/p/DWVXhkrk__j/?igsh=MXZlbWJkb2t3OXZrOQ==,DWVXhkrk__j
18067992707650251,better klo libur sekolah gausa dikasih. libur lebaran apa libur tgl merah di kalender ttp skip aja. hemat anggaran aja udah buat cadangan takutnya bbm nnt naik,1774498663,2026-03-26T04:17:43.000Z,787,1,,False,False,False,,XDTCommentDict,,"{'id': '1914915067', 'username': '_dianalfyh', 'fullName': None, 'profilePicUrl': 'https://scontent-lga3-3.cdninstagram.com/v/t51.82787-19/645577018_18565601086035068_4566908817346059177_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2gFkS_y4nLEJ-D5dDDzB59fB9Cw37lYdd00rtLZOvOlYPFd0e3JxQBiF6Dy7O9uaJKc&_nc_ohc=po7TMGt4efwQ7kNvwG97vv1&_nc_gid=7sQx0czfAbfNddqcM8hk_w&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQCZdcsl0AM14Vc67MpqBH5dh2DZV-0WTzJUb6NMHamITg&oe=6A6D69E6&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841401052039920'}",https://www.instagram.com/p/DWVXhkrk__j/?igsh=MXZlbWJkb2t3OXZrOQ==,DWVXhkrk__j
18570571309029845,Tau nggak caranya biar lebih hemat? Ditiadakan,1774499110,2026-03-26T04:25:10.000Z,11345,40,,False,False,False,,XDTCommentDict,,"{'id': '1347441491', 'username': 'karis.np', 'fullName': None, 'profilePicUrl': 'https://instagram.fnvt11-1.fna.fbcdn.net/v/t51.2885-19/573323465_1219825463302212_7278921664109726296_n.png?stp=dst-webp&cb=8438d1d6-3bb4fc30&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xNTAuYzIifQ&_nc_ht=instagram.fnvt11-1.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2gHgdDMhjBVidYW-ALvG2Z_WM-I1q2ryYIB5c83mxs62cQLEThWLlhJA9d_F8aPAdF5qdSP0dpusxtid_5DBY07f&_nc_ohc=vUGxye7DTtYQ7kNvwGbgUOH&_nc_gid=Nb05WclLFoEmC6XSfE8CDg&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5-cb8438d1d6-3bb4fc30&oh=00_AQDiZ64g4vqCE0HyfT14HQBHfXvcOE3GUpYGu17_0kqzUA&oe=6A6D73AA&_nc_sid=10d13b', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841401484751053'}",https://www.instagram.com/p/DWVXhkrk__j/?igsh=MXZlbWJkb2t3OXZrOQ==,DWVXhkrk__j
18055450856651245,Bayangkan kalau di stop.,1774498686,2026-03-26T04:18:06.000Z,4033,18,,True,False,False,,XDTCommentDict,,"{'id': '47830603829', 'username': 'sufihadid2', 'fullName': None, 'profilePicUrl': 'https://scontent-lga3-3.cdninstagram.com/v/t51.82787-19/565085818_18066261680595830_2705751105432580261_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44ODguYzIifQ&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gFkS_y4nLEJ-D5dDDzB59fB9Cw37lYdd00rtLZOvOlYPFd0e3JxQBiF6Dy7O9uaJKc&_nc_ohc=lMpe9WvV0yQQ7kNvwHtgakK&_nc_gid=7sQx0czfAbfNddqcM8hk_w&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQCG-PbBD52rRgGtkDCotnhUPTQPfFltTKFVFxA4mABtNw&oe=6A6D8505&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841447874878825'}",https://www.instagram.com/p/DWVXhkrk__j/?igsh=MXZlbWJkb2t3OXZrOQ==,DWVXhkrk__j
18442682380119184,Mending mbg di prioritaskan untuk daerah Plosok,1774500281,2026-03-26T04:44:41.000Z,881,9,,True,False,False,,XDTCommentDict,,"{'id': '4517622318', 'username': 'egiwijaya_12', 'fullName': None, 'profilePicUrl': 'https://scontent-lga3-1.cdninstagram.com/v/t51.82787-19/730303925_18413358901150319_4014332099358965853_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2gFkS_y4nLEJ-D5dDDzB59fB9Cw37lYdd00rtLZOvOlYPFd0e3JxQBiF6Dy7O9uaJKc&_nc_ohc=OFM6U8J-Mx8Q7kNvwF6MRJP&_nc_gid=7sQx0czfAbfNddqcM8hk_w&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQCNUSWraZzbFVdRJ-Na8vXjgpn_tYfbdu5XQyzDZdFrsA&oe=6A6D936E&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841404509564702'}",https://www.instagram.com/p/DWVXhkrk__j/?igsh=MXZlbWJkb2t3OXZrOQ==,DWVXhkrk__j
18166754251420560,Pangkas pak sampai 0 hari sekalian. Biar hematnya BANYAK 😂🫣🤭,1775720277,2026-04-09T07:37:57.000Z,1,0,,False,False,True,,XDTCommentDict,,"{'id': '48895140399', 'username': 'abah.naura_teman.makan', 'fullName': None, 'profilePicUrl': 'https://scontent-lga3-3.cdninstagram.com/v/t51.82787-19/670940492_18081683909628400_2019721737769109487_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2gFkS_y4nLEJ-D5dDDzB59fB9Cw37lYdd00rtLZOvOlYPFd0e3JxQBiF6Dy7O9uaJKc&_nc_ohc=zEQ7Gdvg6YkQ7kNvwGTswnx&_nc_gid=7sQx0czfAbfNddqcM8hk_w&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQDKVFQMRz8q8IlGRtc8SHf2JHS8JQqvJRYQntPjqvURKg&oe=6A6D992B&_nc_sid=d62176', 'isVerified': True, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841448851991892'}",https://www.instagram.com/p/DWVXhkrk__j/?igsh=MXZlbWJkb2t3OXZrOQ==,DWVXhkrk__j
18160208434407811,"menurut gw mbg ini udh bagus bgt sih, mau dipangkas jadi 5 hari asal programnya tetep jalan gw mah stju aja, drpd diilangin total kan mending dikompromiin dikit, yg penting anak2 tetep dpt makan bergizi rutin biar ga makin parah gizi di indo skrg aneh2 soalnya kondisi ekonomi juga",1782157610,2026-06-22T19:46:50.000Z,1,2,,False,False,False,,XDTCommentDict,,"{'id': '44406549850', 'username': 'botakngotot', 'fullName': None, 'profilePicUrl': 'https://scontent-lga3-1.cdninstagram.com/v/t51.82787-19/640393977_18052443833485851_5034609371965399016_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43NjguYzIifQ&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gFkS_y4nLEJ-D5dDDzB59fB9Cw37lYdd00rtLZOvOlYPFd0e3JxQBiF6Dy7O9uaJKc&_nc_ohc=blumER-WWkUQ7kNvwEOAF8s&_nc_gid=7sQx0czfAbfNddqcM8hk_w&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQCBGB4sxVHRrR69IH6RoeZQmqBFSslNOQk1b1Iap-uIyA&oe=6A6D9B27&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841444575500818'}",https://www.instagram.com/p/DWVXhkrk__j/?igsh=MXZlbWJkb2t3OXZrOQ==,DWVXhkrk__j
18099472267769639,Gausah ada mbg jauh lebih hemat,1774500287,2026-03-26T04:44:47.000Z,3,0,,False,False,False,,XDTCommentDict,,"{'id': '8124376303', 'username': 'gabrielldito', 'fullName': None, 'profilePicUrl': 'https://scontent-lga3-3.cdninstagram.com/v/t51.82787-19/748607987_18337058884264304_7727869355944747765_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43NjguYzIifQ&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2gFkS_y4nLEJ-D5dDDzB59fB9Cw37lYdd00rtLZOvOlYPFd0e3JxQBiF6Dy7O9uaJKc&_nc_ohc=b44O3W_K038Q7kNvwGmyQcl&_nc_gid=7sQx0czfAbfNddqcM8hk_w&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQDi_xIwy3qVbfHDZNdhQRWQ3wJ0H-mIeleBQwXiQplZgw&oe=6A6D8855&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841407929115547'}",https://www.instagram.com/p/DWVXhkrk__j/?igsh=MXZlbWJkb2t3OXZrOQ==,DWVXhkrk__j
18128141851625675,"Lebih hemat lagi kalo gak ada sppg ( ladang korupsi ) , kasih kupon ke murid murid , suruh beli ke kopdes merah putih yang kopdes nya di atas gunung dan di dalam kuburan  bahan pokok biar ibunya yang masak di rumah 🤣, ngak ngak bercanda kupon nya di belanjain ke kantin sekolah / warung makan warung makan #sudah lah beres . Atau Di fokuskan ke yang benar benar membutuhkan bisa di track gizi nya di posyandu .",1782066596,2026-06-21T18:29:56.000Z,1,0,,True,False,True,,XDTCommentDict,,"{'id': '1517398353', 'username': 'm_azafandi', 'fullName': None, 'profilePicUrl': 'https://scontent-lga3-1.cdninstagram.com/v/t51.2885-19/280205379_1275632086519377_5956479825569825690_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MjAuYzIifQ&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gFkS_y4nLEJ-D5dDDzB59fB9Cw37lYdd00rtLZOvOlYPFd0e3JxQBiF6Dy7O9uaJKc&_nc_ohc=vTwShdhauuAQ7kNvwHFjJDh&_nc_gid=7sQx0czfAbfNddqcM8hk_w&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQAMMcEUHmCwEA4JZM6gpjtUWDxWvmdq8X9gZGvvtmjWhw&oe=6A6D74E3&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841400670613709'}",https://www.instagram.com/p/DWVXhkrk__j/?igsh=MXZlbWJkb2t3OXZrOQ==,DWVXhkrk__j
18119019367724517,"Problem utama negeri ini bukan pada program programnya, tapi pada manusia korup dari tingkat masyarakat hingga pejabat. Percuma mau diganti pendidikan gratis kek, kesehatan kek atau apalah, selagi masi pada korup maka sama saja.",1775090128,2026-04-02T00:35:28.000Z,1,0,,True,False,True,,XDTCommentDict,,"{'id': '6919099923', 'username': '_rasyidfn', 'fullName': None, 'profilePicUrl': 'https://scontent-lga3-2.cdninstagram.com/v/t51.82787-19/622523573_18346488391227924_209763742716011798_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2gFkS_y4nLEJ-D5dDDzB59fB9Cw37lYdd00rtLZOvOlYPFd0e3JxQBiF6Dy7O9uaJKc&_nc_ohc=U3SHmtsOrpEQ7kNvwHSq-f7&_nc_gid=7sQx0czfAbfNddqcM8hk_w&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQCiu7B6bWGu3GEQHrYcihvzqBGY1YtNzk_PgcZ5z5l26g&oe=6A6D70EE&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841406837714887'}",https://www.instagram.com/p/DWVXhkrk__j/?igsh=MXZlbWJkb2t3OXZrOQ==,DWVXhkrk__j
