post_url,post_id,comment_id,text,reply_to,created_at,likes,retweets,replies,quotes,views,author_id,author_username,author_name,author_followers,author_verified
https://x.com/kompascom/status/2079052174693441955?s=20,2079052174693441955,2079817548913144098,Kalo emg niatnya bantu program ya ga usah dibikin ribet terus,['kompascom'],Wed Jul 22 06:35:19 +0000 2026,0,0,0,0,2.0,2017129050343690240,wibwooaryo,Aryo Wibowo,0,False
https://x.com/ardisatriawan/status/2079031883900633488?s=20,2079031883900633488,2079063278177952035,Sekolah rusak sudah jadi masalah sebelum ada MBG. Jangan jadikan alasan untuk MBG di stop. Ini jauh lebih penting. Bahkan kita harus perlebar penerima manfaat MBG untuk anak-anak putus sekolah.,['ardisatriawan'],Mon Jul 20 04:38:07 +0000 2026,0,0,1,0,248.0,73893847,Rhandoko,Handoko Rio,572,False
https://x.com/Naandaa27/status/2077672020863533184?s=20,2077672020863533184,2077879031538811356,"Pasti nanti alasannya, belatung itu sumber protein segar alami 🤬🤬🤬",['Naandaa27'],Thu Jul 16 22:12:20 +0000 2026,0,0,0,0,51.0,1718684717351133184,indomola5613,indomola,44,False
https://x.com/JVLEHA/status/2079800619280605645?s=20,2079800619280605645,2080519871612465160,https://t.co/9F6xDnFjm2,['JVLEHA'],Fri Jul 24 05:06:06 +0000 2026,0,0,0,0,1.0,2064624358182752256,piala_talk,Voxteraa,1397,True
https://x.com/tempodotco/status/2079899270199595250?s=20,2079899270199595250,2079945643565674806,"Sy tdk punya dapur MBG makanya sy mau jadi kepalan bgn supaya walaupun tidak punya dapur tapi bisa menghasilkan seperti dapur.
Sekian wassalam.",['tempodotco'],Wed Jul 22 15:04:19 +0000 2026,0,1,0,0,436.0,1049490966204170240,Anditeman_,Paint it BLACK.,1384,False
https://x.com/regar_op0sisi/status/2079208098141794557?s=20,2079208098141794557,2079401160742727681,"Ditikung geng Oslo pak omon masih aja omon-omon terus.
Bangun pak!","['regar_op0sisi', 'prabowo']",Tue Jul 21 03:00:44 +0000 2026,0,0,0,0,29.0,1447863107561287687,DjumadiPartose1,Djumadi Partosemito,462,False
https://x.com/ardisatriawan/status/2079031883900633488?s=20,2079031883900633488,2079287336203145577,"Apapun masalahnya, embege solusinya",['ardisatriawan'],Mon Jul 20 19:28:26 +0000 2026,0,0,0,0,30.0,1501614406798815233,scribbleheals,Ran (⁠*⁠❛⁠‿⁠❛⁠)⁠→,977,True
https://x.com/regar_op0sisi/status/2079741597135372765?s=20,2079741597135372765,2080108023159333049,"Halahhhhb terserah deh 
Sblum di beli di pikir dulu ini uang negara gk tau kemna",['regar_op0sisi'],Thu Jul 23 01:49:33 +0000 2026,1,0,0,0,123.0,2068725632968835073,irenkyeepy,irenkyeep,1107,True
https://x.com/Naandaa27/status/2079066649509142970?s=20,2079066649509142970,2079174212993044838,https://t.co/86GjILdQRB,[],Mon Jul 20 11:58:56 +0000 2026,25,1,2,0,6906.0,1259753320152887296,Naandaa27,Nda ! 🧳,14248,True
https://x.com/JVLEHA/status/2079800619280605645?s=20,2079800619280605645,2079980400261341429,"Belum lama kok. Siapa tahu masih tahap evaluasi menu, nanti pisang goreng madu masuk daftar usulan netizen.",['JVLEHA'],Wed Jul 22 17:22:26 +0000 2026,0,0,0,0,12.0,2057309455889612800,Srney2o,Serene,1081,True
https://x.com/txtdrimedia/status/2079154852257513702?s=20,2079154852257513702,2079174972640219396,"Bantu rakyat miskin agar mereka bisa survive buat kedepannya pak jadi jangka panjang gitu, bukan bantuan yg cuma sesaat.

Ga boleh ada yg lapar tp anak2 berjuang dgn akses berbahaya setiap mau ke sokalah itu boleh ya?",['txtdrimedia'],Mon Jul 20 12:01:57 +0000 2026,5,3,0,0,1501.0,1179358945955086336,gasukabocii,nupp🐣,830,False
https://x.com/tempodotco/status/2079899270199595250?s=20,2079899270199595250,2080148588638986385,"Pemerintah goblok tai babi 
MBG membuat kebutuhan pokok tambah mahal, yg tidak dapat MBG terdampak harga kebutuhan yg mahal 
Ini pemerintah tai babi",['tempodotco'],Thu Jul 23 04:30:45 +0000 2026,0,0,0,0,217.0,4174975647,rudybrj110,Jawa Dwipa,89,False
https://x.com/ardisatriawan/status/2079031883900633488?s=20,2079031883900633488,2079038023212351749,"Skwwkwk transport susah - MBG, jalan ancur - MBG, siswa keluarga miskin - MBG, WC mampet - MBG 🤣🤣🤣 logika kusut pamarentah",['ardisatriawan'],Mon Jul 20 02:57:46 +0000 2026,0,0,0,0,258.0,2254208466,lukasabetan,Wowo Notasmartboy,1000,True
https://x.com/regar_op0sisi/status/2079741597135372765?s=20,2079741597135372765,2080176124206915970,"Kalo otak sudah kena meningitis, hatipun kena hepatitis, akhirnya omongannya jadi Omongitis terinfeksi Motor listrik.",['regar_op0sisi'],Thu Jul 23 06:20:10 +0000 2026,0,0,0,0,93.0,2009269862829543424,JoniS53777,Joni Su,0,False
https://x.com/Naandaa27/status/2077672020863533184?s=20,2077672020863533184,2078120265092141170,"Gamau suudzon tp kayaknya itu daging sisa libur kemarin gak sih? Kmrn” aku jga dapet kaya daging olahan gtu yg biasa buat burger gatau namanya apa, tp di aku msh bagus ko",['Naandaa27'],Fri Jul 17 14:10:55 +0000 2026,0,0,0,0,54.0,1261956611737743361,putrisyrf12,🧚‍♀️,237,False
https://x.com/ardisatriawan/status/2080621729022693665?s=20,2080621729022693665,2080655899962777679,"""tidak ada yang lebih urgent dari perut lapar"" 

prokk prokk prokk 🙌",['ardisatriawan'],Fri Jul 24 14:06:37 +0000 2026,1,0,0,0,29.0,1593393103825559552,xppiinyaa67,nyanya 🦋,2237,True
https://x.com/txtdrimedia/status/2079154852257513702?s=20,2079154852257513702,2079179038279790975,"Di negara lain tuh memfasilitasi rkyatnya dgn pekerjaan, fasilitas yg memadai. Smpe skarang kita tdk pernah melihat arah kmana negara ini. Tdk ada langkah² yg diberikan untuk mmperbaiki negara ini lebih baik. Percayalah 2045 indonesia emas hnyalah cerita dongeng belaka",['txtdrimedia'],Mon Jul 20 12:18:06 +0000 2026,5,0,0,0,465.0,1384666731348512769,Missallsunday43,lia,46,False
https://x.com/regar_op0sisi/status/2079208098141794557?s=20,2079208098141794557,2079402962502459787,"Boleh lanjut, asal uang nya langsung masuk ke rekening penerima manfaat mbg","['regar_op0sisi', 'prabowo']",Tue Jul 21 03:07:54 +0000 2026,0,0,0,0,20.0,1809595730446958592,micinsedapgurih,beetalk,43,False
https://x.com/JVLEHA/status/2079800619280605645?s=20,2079800619280605645,2079867275264593982,😭beda nanikk,['JVLEHA'],Wed Jul 22 09:52:55 +0000 2026,0,0,0,0,20.0,2073793137064235008,lootspecter,specter,4,False
https://x.com/LambeSahamjja/status/2081381717244555418?s=20,2081381717244555418,2081556025682088444,"aku juga yakin mereka mah mana ada peduli2nya sama rakyat biasa, selama keluarganya aman dan perutnya mereka aman mah apa aja yg dilakuin peme- bakal dibela selama ga rugiin mereka, anak dikasih makan 1x sehari itu juga ga merata semua sekolah, bisa2nya sangkutin kasus ini",['LambeSahamjja'],Mon Jul 27 01:43:24 +0000 2026,0,0,0,0,211.0,1498134668386136067,bukankado,bukan yang spesial,27,False
https://x.com/ardisatriawan/status/2079031883900633488?s=20,2079031883900633488,2079179404056646092,tetap dapat MBG biarpun numpang di tetangga sekolah nya,['ardisatriawan'],Mon Jul 20 12:19:33 +0000 2026,0,0,0,0,57.0,1604529144871931904,CleanJek,Trunojoyo2022,749,True
https://x.com/tempodotco/status/2079899270199595250?s=20,2079899270199595250,2080180512778559570,"Belum ambil modal (korupsi), jadi ngomong gak punya dapur mbg",['tempodotco'],Thu Jul 23 06:37:36 +0000 2026,0,0,0,0,477.0,1307963628184764416,Yudha_Tama07,Yudha Pratama,23,False
https://x.com/Naandaa27/status/2077672020863533184?s=20,2077672020863533184,2078392537841271112,"Kata menteri pendidikan lebih dr 80% pelajar setuju MBG dilanjutkan.
Bohong gak tuh ?
😌",['Naandaa27'],Sat Jul 18 08:12:50 +0000 2026,0,0,0,0,16.0,2064245824947974144,AmandaJuwi8b,amandajulit🫒💹,53,False
https://x.com/regar_op0sisi/status/2079741597135372765?s=20,2079741597135372765,2080256363599683858,Langkah yang tepat banget! Banyak yang butuh kerjaan dan Dapur MBG hadir buat itu. Top banget Pak Presiden! 👍,['regar_op0sisi'],Thu Jul 23 11:39:01 +0000 2026,0,0,0,0,77.0,2879251754,Bhakti_Annas,Bhakti Annas,5,False
https://x.com/regar_op0sisi/status/2079208098141794557?s=20,2079208098141794557,2079408800801739263,34 th yang ngeruk kekayaan negara ya keluarga dia..satu jari nunjuk ke rakyat..4 jari nunjuk ke dia,"['regar_op0sisi', 'prabowo']",Tue Jul 21 03:31:06 +0000 2026,0,0,0,0,17.0,1779012813979299840,BungkusMul67022,mbh sambeng,46,False
https://x.com/txtdrimedia/status/2079154852257513702?s=20,2079154852257513702,2079204456328290709,Sekarang liat aja datanya wok selama 2 Minggu libur sekolah ada gak anak yg meninggal karna kelaparan? Yg banyak malah orang dewasa yg bunuh diri karna faktor ekonomi. Kemaren di Bekasi dlm sehari 2 kasus orang bun² karna ekonomi. Penanggulannya dr pemerintah apa?MBG? Cerdas bgt,['txtdrimedia'],Mon Jul 20 13:59:06 +0000 2026,5,0,0,1,1645.0,2040730088073826304,robiatulobi2,apaaja lahh,4,False
https://x.com/LambeSahamjja/status/2081381717244555418?s=20,2081381717244555418,2081747672445391355,"Elu bacot!!!! Lu influencer ga ngerasain jd ibu2 suaminya gajinya kgk naik, anak suruh makan mbg jg gamau karena ga layak, tp harga bahan pokok naik terus gara2 efek mbg",['LambeSahamjja'],Mon Jul 27 14:24:56 +0000 2026,0,0,0,0,7.0,1603075619641708544,kucinggembul05,kucinggembul05,13,False
https://x.com/ardisatriawan/status/2079031883900633488?s=20,2079031883900633488,2079219404890583065,"Bangun dapur bisa, benerin sekolah nanti duku gk penting",['ardisatriawan'],Mon Jul 20 14:58:30 +0000 2026,0,0,0,0,34.0,1047658557934452738,bodoamattnya2,rafiiii,2283,True
https://x.com/tempodotco/status/2079899270199595250?s=20,2079899270199595250,2080093109267132725,"Kalau sekelas kepala BGN punya dapur itu namanya pemilik SPPG dan bukan orang nomor satu di BGN.

Tapi apakah beliau bisa meredam kerabat, kolega dan institusi partainya yang pasti mendekati untuk minta jatah SPPG?

Loyalitas dan totalitas dipertaruhkan di usia masih muda.✍️",['tempodotco'],Thu Jul 23 00:50:18 +0000 2026,1,0,0,0,706.0,992134573,harya101,Harya,40,False
https://x.com/kompascom/status/2079052174693441955?s=20,2079052174693441955,2079817515484545041,Selama buat kepentingan warga ya lanjut aja menurutku,['kompascom'],Wed Jul 22 06:35:11 +0000 2026,0,0,0,0,2.0,2005499569447243776,GarinA50316,Garin Anugrah,0,False
https://x.com/JVLEHA/status/2079800619280605645?s=20,2079800619280605645,2079921774696042952,Harusnya ada pisang goreng madu disetiap omprengg,['JVLEHA'],Wed Jul 22 13:29:28 +0000 2026,0,0,0,0,26.0,2072578136907333632,gelatoopotatoo,Gelatopotatoo,621,True
https://x.com/regar_op0sisi/status/2079741597135372765?s=20,2079741597135372765,2080257518270583093,Gak nyangka dampaknya sebegitu besar. Salut buat Pak Prabowo yang mikirin nasib rakyat dari segi lapangan kerja. ✨,['regar_op0sisi'],Thu Jul 23 11:43:36 +0000 2026,0,0,0,0,67.0,1573027417219891206,AddigSira,Addig Carolina Encinoza Sira,0,False
https://x.com/ardisatriawan/status/2080621729022693665?s=20,2080621729022693665,2080622837614907789,Semoga segera mndptkn perhatian dr pemerintah maupun orang2 yg murah hati..aamiin 🤲🏻,['ardisatriawan'],Fri Jul 24 11:55:15 +0000 2026,0,0,0,0,37.0,120094608,a_ifa,Ifa ae 🍉,2026,True
https://x.com/txtdrimedia/status/2079154852257513702?s=20,2079154852257513702,2079158939875492271,"""Tidak boleh ada orang Indo yg lapar"" memangnya setelah makan MBG anak akan kenyang sampai besoknya lagi kah",['txtdrimedia'],Mon Jul 20 10:58:14 +0000 2026,3,0,0,0,516.0,1086919794421465088,perked_ell,meow,70,False
https://x.com/Naandaa27/status/2077672020863533184?s=20,2077672020863533184,2078303907147829756,"huekkk, najis banget anjir, yang udah kemakan gimana tuh 🤮🤮",['Naandaa27'],Sat Jul 18 02:20:39 +0000 2026,0,0,0,0,11.0,1519493332996476928,Nejioll,Nejio,118,False
https://x.com/LambeSahamjja/status/2081381717244555418?s=20,2081381717244555418,2081383721094332634,Kalau ada MBG bapaknya masih (nekat) nyuri berarti kan sebenernya yang dibutuhin 19jt lapangan pekerjaan yang dijanjikan itu.,['LambeSahamjja'],Sun Jul 26 14:18:44 +0000 2026,1,0,0,0,752.0,828273869156790273,kangderu,Deru,2036,True
https://x.com/tempodotco/status/2079899270199595250?s=20,2079899270199595250,2079916985266421920,Terus penyelidikan kasus korupsi di bgn? Udah gitu aja?,['tempodotco'],Wed Jul 22 13:10:26 +0000 2026,0,1,0,0,191.0,1425336053825609728,SSatyaries,AzkaSsatyaries.,63,False
https://x.com/ardisatriawan/status/2079031883900633488?s=20,2079031883900633488,2079204067059151060,Pemerintah juga sudah membuat 75 ribu perbaikan sekolah. Dan sekolah ambruk bukan terjadi dalam 1 hari tapi bertahun2.,"['ardisatriawan', 'damprad']",Mon Jul 20 13:57:33 +0000 2026,0,0,0,0,52.0,1162705930544304128,rama00383225,rama#team ubur - ubur,45,False
https://x.com/JVLEHA/status/2079800619280605645?s=20,2079800619280605645,2079899714091450470,WKWKWKWK laen hey laennn😭😭😭,['JVLEHA'],Wed Jul 22 12:01:49 +0000 2026,0,0,0,0,21.0,2050586620915785728,kukerjain__,Snow || Transkrip Verbatim Audio Wawancara,32,False
https://x.com/regar_op0sisi/status/2079208098141794557?s=20,2079208098141794557,2079601592677150827,"1) memberi makan anak2 atau pemilik SPPG? Bergizi atau isi kacang rebus &amp; jeruk kisut?
2) program sekolah gratis atau makanan jd tai?? Masa gak bs milih!",['regar_op0sisi'],Tue Jul 21 16:17:11 +0000 2026,0,0,0,0,17.0,1421086645,bantengnusa,bantengnusantara,515,False
https://x.com/Naandaa27/status/2077672020863533184?s=20,2077672020863533184,2078149121077362997,Berhentiin aja lah mbg kaga guna bgt,['Naandaa27'],Fri Jul 17 16:05:35 +0000 2026,0,0,0,0,12.0,2431573274,Odie245,Odiee,70,False
https://x.com/ardisatriawan/status/2080621729022693665?s=20,2080621729022693665,2080743396256403841,"Kabupaten yang anak pejabatnya baru flexing itu kan? 
Bapaknya agak tau diri langsung mengundurkan diri. 
😏",['ardisatriawan'],Fri Jul 24 19:54:18 +0000 2026,0,0,0,0,7.0,595352072,Buk_Veee,Buk_Veeeee 🫶😍,3299,True
https://x.com/tempodotco/status/2079899270199595250?s=20,2079899270199595250,2080073711772946870,Tapi partai dna teman2nya punya banyak.... rakyat nggak bodo mas. Sudah telanjur tdk percaya lagi.,['tempodotco'],Wed Jul 22 23:33:13 +0000 2026,0,0,0,0,128.0,131116381,GITAMAGAGITA,gita gita,1424,False
https://x.com/regar_op0sisi/status/2079208098141794557?s=20,2079208098141794557,2079337115503280481,Ini beneran dia gak paham kalau APBN tuh awalnya UANG RAKYAT?!!!,"['regar_op0sisi', 'prabowo']",Mon Jul 20 22:46:15 +0000 2026,1,0,0,0,71.0,1592834010501107713,Divafuse,Va,107,False
https://x.com/LambeSahamjja/status/2081381717244555418?s=20,2081381717244555418,2081414569650790873,"lah, putraaa putra, lu sendiri dengan sadarnya bilang kalo MBG gagal dooong, MBG belum bubar tapi masalah makin banyak malah nyalain mahasiswa ☹️",['LambeSahamjja'],Sun Jul 26 16:21:18 +0000 2026,0,0,0,0,452.0,126882013,JeronePulen,#saverajaampat,1036,False
https://x.com/JVLEHA/status/2079800619280605645?s=20,2079800619280605645,2080135002629566737,Muka nya mirip guru pkn di sma,['JVLEHA'],Thu Jul 23 03:36:46 +0000 2026,0,0,0,0,7.0,1823744898102910981,boyeasy343,Nathan Ni,705,True
https://x.com/BarisanOpOsisi/status/2076122669045719102?s=20,2076122669045719102,2076134516280918454,Takutnya setelah MBG aktif lagi ada murid yang keracunan,['BarisanOpOsisi'],Sun Jul 12 02:40:16 +0000 2026,100,2,1,0,7087.0,1432328670648037378,safa_andriana,🍋Mama Lemon 🍋,20289,True
https://x.com/Naandaa27/status/2077672020863533184?s=20,2077672020863533184,2077933809526546623,pengurus : itu tambahan protein superfood ya adik2,['Naandaa27'],Fri Jul 17 01:50:00 +0000 2026,0,0,0,0,35.0,2036973931182383108,piteung27,Prima Excellent,22,False
https://x.com/ardisatriawan/status/2079031883900633488?s=20,2079031883900633488,2079383111377563889,Atap ambruk asalkan perut kenyang mah ga masalah bang 🙂,['ardisatriawan'],Tue Jul 21 01:49:01 +0000 2026,0,0,0,0,10.0,1398863876821635075,infxyuniverse,infx kid,14,False
https://x.com/kompascom/status/2079052174693441955?s=20,2079052174693441955,2079818329397530913,Kalo manfaatnya nyata pasti org juga bakal dukung,['kompascom'],Wed Jul 22 06:38:25 +0000 2026,0,0,0,0,2.0,2002992005241270272,FajriBayu55_,Bayu Fajri,0,False
https://x.com/ardisatriawan/status/2080621729022693665?s=20,2080621729022693665,2080622295425650735,"Abis bertaruh nyawa nyeberang jembatan, perut pasti laper dong, begitu nyampe sekolah tenang soalnya udah tersedia MBG. 🤭🫣",['ardisatriawan'],Fri Jul 24 11:53:05 +0000 2026,0,0,0,0,48.0,1986818348332797952,wardanax19,Mang Aji,1300,True
https://x.com/tempodotco/status/2079899270199595250?s=20,2079899270199595250,2079914388199551393,"Sekarang belum punyaa pak, nanti kita lihat ajaa kalo udah tau busuk nya di dalemm",['tempodotco'],Wed Jul 22 13:00:07 +0000 2026,0,0,0,0,816.0,1325458415762591745,bikinsenyummmm,Xobat Cupu,133,True
https://x.com/regar_op0sisi/status/2079741597135372765?s=20,2079741597135372765,2080258248696041875,Mantap! Ekonomi kerakyatan bener-bener jalan lewat program ini. Sukses Pak Prabowo! 🌟,['regar_op0sisi'],Thu Jul 23 11:46:30 +0000 2026,0,0,0,0,58.0,1633543483,kahix1985, بدور الناصر,0,False
https://x.com/JVLEHA/status/2079800619280605645?s=20,2079800619280605645,2080163328094240967,kenapa harus pisang goreng madu,['JVLEHA'],Thu Jul 23 05:29:19 +0000 2026,0,0,0,0,8.0,2007610224459567104,ayamsukabaca,KIRA,1385,True
https://x.com/Naandaa27/status/2077672020863533184?s=20,2077672020863533184,2077992473968914822,Gue bingung dah mereka masaknya gimana sih emang gak di cek lagi apa kalo mau dianter,['Naandaa27'],Fri Jul 17 05:43:07 +0000 2026,0,0,0,0,31.0,2003350404818698240,Rdannys1004,Clown,1856,False
https://x.com/regar_op0sisi/status/2079208098141794557?s=20,2079208098141794557,2079402101982232736,kasih tau dia...gerombolannya bak tikus dalam labu...nyadar gk ya..,"['regar_op0sisi', 'prabowo']",Tue Jul 21 03:04:29 +0000 2026,0,0,0,0,22.0,409095213,kesepian_ku,abe,448,False
https://x.com/ardisatriawan/status/2080621729022693665?s=20,2080621729022693665,2080652186267308291,https://t.co/KaS6cSmcWs,['ardisatriawan'],Fri Jul 24 13:51:52 +0000 2026,1,0,0,0,17.0,1921987584,indramadong,ateng jie,263,False
https://x.com/LambeSahamjja/status/2081381717244555418?s=20,2081381717244555418,2081537333636264337,"orang2 konglo ini bacotnya berasa kayak bakal gak terjamah, kalo orang2 udah bener bener muak chaos bisa terjadi",['LambeSahamjja'],Mon Jul 27 00:29:08 +0000 2026,0,0,0,0,49.0,1434453769417154560,BacktoGlory21,Joo Kho Wie,70,False
https://x.com/ardisatriawan/status/2079031883900633488?s=20,2079031883900633488,2079131087805329733,nasi sisa mbg bisa digunakan untuk ngelem rangka atap yang sudah rusak 🙏,['ardisatriawan'],Mon Jul 20 09:07:34 +0000 2026,0,0,0,0,40.0,1064482307153653760,mastopill,saya,226,False
https://x.com/kompascom/status/2079052174693441955?s=20,2079052174693441955,2079818308677959987,Orang mah pengennya jelas aja bukan saling curiga,['kompascom'],Wed Jul 22 06:38:20 +0000 2026,0,0,0,0,3.0,2008789925282672644,ckrahdyt,Cakra Hidayah,0,False
https://x.com/tempodotco/status/2079899270199595250?s=20,2079899270199595250,2079910083723751905,bentar lg jg ngebul walau ga pny dapur...,['tempodotco'],Wed Jul 22 12:43:01 +0000 2026,0,0,0,0,126.0,1517870080805457922,Cuexbe2k,LOE GWE AJA...,889,False
https://x.com/Naandaa27/status/2077672020863533184?s=20,2077672020863533184,2078269768704966986,"Nih yg demo minta MBG lanjut, liat nih tanggung jwab gk loe pada 🤬",['Naandaa27'],Sat Jul 18 00:04:59 +0000 2026,0,0,0,0,9.0,1763008571023970304,AminaA61549,Minaa,1,False
https://x.com/ardisatriawan/status/2080621729022693665?s=20,2080621729022693665,2080649796638159149,Karena pasti kelaparan sesudah manjat jembatan,['ardisatriawan'],Fri Jul 24 13:42:22 +0000 2026,0,0,0,0,9.0,1707659882089103360,kebo_ijo_reborn,KEBO-IJO,1273,False
https://x.com/JVLEHA/status/2079800619280605645?s=20,2079800619280605645,2080192716227690974,bedaa nanik kak😭,['JVLEHA'],Thu Jul 23 07:26:06 +0000 2026,0,0,0,0,6.0,2067813517353517056,babypuduuuys,babypuduuu,1510,True
https://x.com/regar_op0sisi/status/2079741597135372765?s=20,2079741597135372765,2080257542257889423,Program ini bener-bener nyata bantu ekonomi rakyat kecil. Lanjut terus Pak Prabowo! 👏,['regar_op0sisi'],Thu Jul 23 11:43:42 +0000 2026,0,0,0,0,44.0,1855639471259308032,juniastiti17593,juniastitie,0,False
https://x.com/BarisanOpOsisi/status/2076122669045719102?s=20,2076122669045719102,2076149653100515708,Mas Bahlil Gendeng 😅,['safa_andriana'],Sun Jul 12 03:40:24 +0000 2026,31,1,0,0,6850.0,1228468489511292928,BarisanOpOsisi,Novie Anwar,26212,False
https://x.com/ardisatriawan/status/2079031883900633488?s=20,2079031883900633488,2079033175813308604,"Mending dananya buat betulin sekolah aja dah, miris banget klw kaya gini",['ardisatriawan'],Mon Jul 20 02:38:30 +0000 2026,0,0,0,0,53.0,1355416500157333505,Qu3en_Bakery,Mama Queen,18063,True
https://x.com/kompascom/status/2079052174693441955?s=20,2079052174693441955,2079818307666948163,Jgn sampe niat baik malah ketutup isu yg ga jelas 😅,['kompascom'],Wed Jul 22 06:38:20 +0000 2026,0,0,0,0,2.0,1869975727501897728,MarvelAandk,Marvel Andika,0,False
https://x.com/tempodotco/status/2079899270199595250?s=20,2079899270199595250,2080121885778735527,"Pesan sy 1 aja buat pimpinan bgn yg baru, apa tindakannya jk ada dapur sppg yg menyebabkan siswa keracunan???",['tempodotco'],Thu Jul 23 02:44:39 +0000 2026,0,0,0,0,37.0,1826990464010252288,abdi_rakyat_24,Abdi rakyat semesta,83,False
https://x.com/txtdrimedia/status/2079154852257513702?s=20,2079154852257513702,2079181897331323291,"Pak tidak ada yang tidak suka kalau pemerintahan bapak membantu masyarakat miskin. Tapi yang di kritik adalah gimana bapak menjalankan program bapak yang ugal ugalan, serba terburu buru. Dimana orang yang bapak letakan di posisi krusial adalah orang² yang tidak kompeten.",['txtdrimedia'],Mon Jul 20 12:29:28 +0000 2026,1,2,0,0,1207.0,777705092,whoiam2738,so what?,84,False
https://x.com/LambeSahamjja/status/2081381717244555418?s=20,2081381717244555418,2081578017470730587,"Bodoh!!! MBG tu kasih makan 1x/hari aja. Emang apapun masalahnya bisa ilang dengan cuma makan gratis 1x/hari!!! Kecuali pemerintah kasih MBG 3x/hari, ga bakal orang kelaparan. Sedangkan gara-gara makan gratis 1x/hari itu akibat buruknya ga keitung!!! Makanya MIKIR!!! STOP MBG!!!",['LambeSahamjja'],Mon Jul 27 03:10:47 +0000 2026,1,0,0,0,186.0,80946804,oiq_pio,Idjorojorojo,129,False
https://x.com/ardisatriawan/status/2080621729022693665?s=20,2080621729022693665,2080657281897922917,Kan konsepnya kasian abis nyebrang jembatan darurat masa ga dikasi makan. Kaya gitu aja ngga paham sih kakk🥲,['ardisatriawan'],Fri Jul 24 14:12:07 +0000 2026,0,0,0,0,31.0,1780272055273054208,nukafka,𝘬𝘢𝘧𝘬𝘢🧊 ࣪,2797,True
https://x.com/Naandaa27/status/2077672020863533184?s=20,2077672020863533184,2078345814460784854,"adal km tau ya nder, ulat ini makanan bergizi. karena mengandung banyak protein. bersyukur lah dapat lauk ulat, kapan lagi mbg makanannya premium kayak ulat gitu",['Naandaa27'],Sat Jul 18 05:07:10 +0000 2026,0,0,0,0,32.0,1441642010964676612,sambatmedsos,Sambat Medsos,641,True
https://x.com/BarisanOpOsisi/status/2076122669045719102?s=20,2076122669045719102,2076129079766700339,"Kalau ada anak lapar, emak tinggal masak sebentar di dapurnya dan masakan emak lebih enak sekalipun sederhana tapi enak, krn emak masak dengan cinta kasih untuk anaknya di jamin nggak keracunan malah ketagihan. Bukankah begitu, Mak ?😂",['BarisanOpOsisi'],Sun Jul 12 02:18:39 +0000 2026,23,0,2,0,5108.0,1346890883442962432,LalitaDewi8,Lalita Dewi,2201,False
https://x.com/JVLEHA/status/2079800619280605645?s=20,2079800619280605645,2079981092262887540,beda bu Nanik nya heii,['JVLEHA'],Wed Jul 22 17:25:11 +0000 2026,0,0,0,0,22.0,1428014005851811841,sliceoflifes0,alana,1208,True
https://x.com/regar_op0sisi/status/2079741597135372765?s=20,2079741597135372765,2080144633611661779,"Capek sekali gerombolan ini mikirin MBG yg banyak sandiwaranya.
Udahlah duit aj kasih ke yg berhak sesuai data Orang miskin yg ada di BPS.
Kok cara pikirnya sekelas SIMPANSE sihhhh",['regar_op0sisi'],Thu Jul 23 04:15:02 +0000 2026,0,0,0,0,53.0,1167580685617381376,RayTangkul,ray_tangkur44,85,False
https://x.com/ardisatriawan/status/2079031883900633488?s=20,2079031883900633488,2079209323256058323,Biar kuat untuk bantuin pasang plafon,['ardisatriawan'],Mon Jul 20 14:18:27 +0000 2026,0,0,0,0,33.0,1189554237622980608,marleyanwariors,Made,32,False
https://x.com/tempodotco/status/2079899270199595250?s=20,2079899270199595250,2080159071043502191,"Punya gpp Pak...
Asalkan fair saja.
Bpk punya pun rakyat tdk tau.",['tempodotco'],Thu Jul 23 05:12:24 +0000 2026,0,0,0,0,186.0,361743638,JohnMadjie,John Madjie,32,False
https://x.com/regar_op0sisi/status/2079208098141794557?s=20,2079208098141794557,2079601066400956544,"Ga ada komentar dari MPR? Apelagi DPR, DPD? Semua kicep-kucel??","['regar_op0sisi', 'prabowo']",Tue Jul 21 16:15:06 +0000 2026,0,0,0,0,33.0,1666993550767292416,HFaang,vayat,282,False
https://x.com/txtdrimedia/status/2079154852257513702?s=20,2079154852257513702,2079178059065008328,"tapi yg bikin bingung, dia gk mau ada kemisikinan tapi kenapa programnya difokusin ke makan sama koperasi, yg mana dua dua nya itu konsumtif. padahal lebih urgent bangun sektor2 produksi kek vietnam sampe negaranya butuh tenaga kerja. kita nganggur malah dikasih makan. bingung😭",['txtdrimedia'],Mon Jul 20 12:14:13 +0000 2026,2,0,0,0,616.0,357793636,Dikaa11_,DwikaYudaPrasetyaB,261,False
https://x.com/Naandaa27/status/2077672020863533184?s=20,2077672020863533184,2078041576388038729,"waduh, serem juga euy, yaa gimana lagi, pasalnya dimasak juga pagi pagi, risikonya kayak gini..",['Naandaa27'],Fri Jul 17 08:58:14 +0000 2026,0,0,0,0,26.0,2051942135533080576,reftif_,Reftif,4992,True
https://x.com/LambeSahamjja/status/2081381717244555418?s=20,2081381717244555418,2081545068264174013,"Harusnya dicari akar masalahnya kenapa bisa kelaparan,ini malah dikasih makanan gacha antara keracunan atau engga,jujur porsi mbg  masih bisa dibilang jauh dari kata kenyang",['LambeSahamjja'],Mon Jul 27 00:59:52 +0000 2026,0,0,0,0,237.0,1727517463473176576,Abiem_,Abiie,39,False
